source_file,entity,entity_type,start_position,end_position,context
louvre_cleaned_2.txt,2004,DATE,18727,18731,"vre with reflective light technology beginning in 2004, and produced circumstantial evidence for his the"
louvre_cleaned_2.txt,Gian Paolo Lomazzo,PERSON,19132,19150,"cal descriptions of the painting. Both Vasari and Gian Paolo Lomazzo describe the subject as smiling,[18][122] unlike "
louvre_cleaned_2.txt,Cotte,ORG,19215,19220,"ubject as smiling,[18][122] unlike the subject in Cotte's supposed portrait.[119][28] In 2020, Cotte publ"
louvre_cleaned_2.txt,2020,DATE,19254,19258,"subject in Cotte's supposed portrait.[119][28] In 2020, Cotte published a study alleging that the painti"
louvre_cleaned_2.txt,More Than 500 Years,DATE,19448,19467,"[123] Conservation The Mona Lisa has survived for more than 500 years, and an international commission convened in 1952"
louvre_cleaned_2.txt,1952,DATE,19513,19517,"ears, and an international commission convened in 1952 noted that ""the picture is in a remarkable state "
louvre_cleaned_2.txt,1933,DATE,19758,19762,he painting has undergone. A detailed analysis in 1933 by Madame de Gironde revealed that earlier restor
louvre_cleaned_2.txt,The End Of The 16Th Century,DATE,19944,19971,"varnish made to the painting had darkened even by the end of the 16th century, and an aggressive 1809 cleaning and revarnishing"
louvre_cleaned_2.txt,1809,DATE,19991,19995,"by the end of the 16th century, and an aggressive 1809 cleaning and revarnishing removed some of the upp"
louvre_cleaned_2.txt,The Mid-18Th Century To Early 19Th Century,DATE,20642,20684," extending down to the hairline of the figure. In the mid-18th century to early 19th century, two butterfly-shaped walnut braces were inserted"
louvre_cleaned_2.txt,Between 1888 And 1905,DATE,20911,20932,", and successfully stabilized the crack. Sometime between 1888 and 1905, or perhaps during the picture's theft, the upper"
louvre_cleaned_2.txt,64 °F,DATE,21269,21274, and the temperature is maintained between 18 °C (64 °F) and 21 °C (70 °F). To compensate for fluctuation
louvre_cleaned_2.txt,70 °F,DATE,21287,21292,re is maintained between 18 °C (64 °F) and 21 °C (70 °F). To compensate for fluctuations in relative humi
louvre_cleaned_2.txt,1951,DATE,21793,21797,"rdo's 500th birthday, the Mona Lisa was fitted in 1951 with a flexible oak frame with beech crosspieces."
louvre_cleaned_2.txt,1970,DATE,21985,21989," on the panel to keep it from warping further. In 1970, the beech crosspieces were switched to maple aft"
louvre_cleaned_2.txt,2004–05,DATE,22109,22116," the beechwood had been infested with insects. In 2004–05, a conservation and study team replaced the maple"
louvre_cleaned_2.txt,1909,DATE,22383,22387,"ny different decorative frames in its history. In 1909, the art collector Comtesse de Béhague gave the p"
louvre_cleaned_2.txt,Comtesse De Béhague,ORG,22407,22426,"frames in its history. In 1909, the art collector Comtesse de Béhague gave the portrait its current frame,[128] a Renai"
louvre_cleaned_2.txt,Jean-Marie Hooghstoel,ORG,22888,22909,"a was an 1809 wash and revarnishing undertaken by Jean-Marie Hooghstoel, who was responsible for the restoration of paint"
louvre_cleaned_2.txt,The Musée Napoléon,ORG,22985,23003,"the restoration of paintings for the galleries of the Musée Napoléon. The work involved cleaning with spirits, touch-u"
louvre_cleaned_2.txt,1906,DATE,23101,23105,"-ups of colour, and revarnishing the painting. In 1906, Louvre restorer Eugène Denizard performed waterc"
louvre_cleaned_2.txt,Denizard,ORG,23236,23244, paint layer disturbed by the crack in the panel. Denizard also retouched the edges of the picture with varn
louvre_cleaned_2.txt,1913,DATE,23366,23370," had been covered initially by an older frame. In 1913, when the painting was recovered after its theft,"
louvre_cleaned_2.txt,Jean-Gabriel Goulinat,PERSON,23731,23752,"vened out. After the second 1956 attack, restorer Jean-Gabriel Goulinat was directed to touch up the damage to Mona Lisa'"
louvre_cleaned_2.txt,1977,DATE,23840,23844,"o Mona Lisa's left elbow with watercolour.[85] In 1977, a new insect infestation was discovered in the b"
louvre_cleaned_2.txt,1985,DATE,24086,24090,"e, and later with an ethylene oxide treatment. In 1985, the spot was again treated with carbon tetrachlo"
louvre_cleaned_2.txt,6 April,DATE,24185,24192,"achloride as a preventive measure.[85] Display On 6 April 2005following a period of curatorial maintenance,"
louvre_cleaned_2.txt,2013,DATE,24595,24599,ially designed for this painting was installed in 2013. The lamp has a colour rendering index of up to 9
louvre_cleaned_2.txt,24 October 2019 To,DATE,25294,25312,gest ever single exhibit of Leonardo's works from 24 October 2019 to 24 February 2020. The Mona Lisa was not included 
louvre_cleaned_2.txt,February 2020,DATE,25316,25329,it of Leonardo's works from 24 October 2019 to 24 February 2020. The Mona Lisa was not included because it is in 
louvre_cleaned_2.txt,2024,DATE,25489,25493," remained on display in its gallery.[134][135] In 2024, it was decided to place the panel in a separate "
louvre_cleaned_2.txt,Young Woman With Unicorn,ORG,26100,26124,"ition and format in several of his works, such as Young Woman with Unicorn (c. 1506),[138] and Portrait of Maddalena Doni (c"
louvre_cleaned_2.txt,"C. 1506),[138",PERSON,26126,26139,"l of his works, such as Young Woman with Unicorn (c. 1506),[138] and Portrait of Maddalena Doni (c. 1506).[76] La"
louvre_cleaned_2.txt,Maddalena Doni,PERSON,26157,26171,"oman with Unicorn (c. 1506),[138] and Portrait of Maddalena Doni (c. 1506).[76] Later paintings by Raphael, such a"
louvre_cleaned_2.txt,Portrait Of Baldassare Castiglione,ORG,26247,26281,"tings by Raphael, such as La velata (1515–16) and Portrait of Baldassare Castiglione (c. 1514–15), continued to borrow from Leonardo's"
louvre_cleaned_2.txt,André Félibien,PERSON,26714,26728,"er critics such as Vasari in the 16th century and André Félibien in the 17th praised the picture for its realism, "
louvre_cleaned_2.txt,The 17Th,DATE,26732,26740," Vasari in the 16th century and André Félibien in the 17th praised the picture for its realism, by the mid-1"
louvre_cleaned_2.txt,The Mid-19Th Century,DATE,26781,26801," the 17th praised the picture for its realism, by the mid-19th century, writers began to regard the Mona Lisa as imbued "
louvre_cleaned_2.txt,1859,DATE,26891,26895,"as imbued with a sense of mystery and romance. In 1859, Théophile Gautier wrote that the Mona Lisa was a"
louvre_cleaned_2.txt,Théophile Gautier,ORG,26897,26914,"ued with a sense of mystery and romance. In 1859, Théophile Gautier wrote that the Mona Lisa was a ""sphinx of beauty "
louvre_cleaned_2.txt,Walter Pater'S,PERSON,27185,27199,"hopes that drive one to despair, stir painfully."" Walter Pater's essay of 1869 described the sitter as ""older than"
louvre_cleaned_2.txt,1869,DATE,27209,27213,"despair, stir painfully."" Walter Pater's essay of 1869 described the sitter as ""older than the rocks amo"
louvre_cleaned_2.txt,The Early 20Th Century,DATE,27454,27476,"s, and keeps their fallen day about her.""[140] By the early 20th century, some critics started to feel the painting had be"
louvre_cleaned_2.txt,Bernard Berenson,PERSON,27644,27660,"e painting's theft in 1911, Renaissance historian Bernard Berenson admitted that it had ""simply become an incubus, a"
louvre_cleaned_2.txt,Jean Metzinger'S Le,PERSON,27756,27775,"s, and [he] was glad to be rid of her.""[141][142] Jean Metzinger's Le goûter (Tea Time) was exhibited at the 1911 Salon"
louvre_cleaned_2.txt,La Joconde À La Cuiller,WORK_OF_ART,27872,27895,"lon d'Automne and was sarcastically described as ""la Joconde à la cuiller"" (Mona Lisa with a spoon) by art critic Louis Vau"
louvre_cleaned_2.txt,Louis Vauxcelles,PERSON,27936,27952,"a cuiller"" (Mona Lisa with a spoon) by art critic Louis Vauxcelles on the front page of Gil Blas.[143] André Salmon "
louvre_cleaned_2.txt,Gil Blas.[143],PERSON,27974,27988, art critic Louis Vauxcelles on the front page of Gil Blas.[143] André Salmon subsequently described the painting 
louvre_cleaned_2.txt,1883,DATE,28281,28285,"s often produce modifications and caricatures. In 1883, Le rire, an image of a Mona Lisa smoking a pipe,"
louvre_cleaned_2.txt,Le,GPE,28287,28289,"n produce modifications and caricatures. In 1883, Le rire, an image of a Mona Lisa smoking a pipe, by "
louvre_cleaned_2.txt,Bataille,PERSON,28346,28354,"an image of a Mona Lisa smoking a pipe, by Eugène Bataille (Sapeck), was shown at the ""Incoherents"" show in "
louvre_cleaned_2.txt,1919,DATE,28414,28418," was shown at the ""Incoherents"" show in Paris. In 1919, Marcel Duchamp, one of the most influential mode"
louvre_cleaned_2.txt,Marcel Duchamp,PERSON,28420,28434,"hown at the ""Incoherents"" show in Paris. In 1919, Marcel Duchamp, one of the most influential modern artists, crea"
louvre_cleaned_2.txt,L.H.O.O.Q.,GPE,28488,28498,"e of the most influential modern artists, created L.H.O.O.Q., a Mona Lisa parody made by adorning a cheap repr"
louvre_cleaned_2.txt,Rhonda R. Shearer,PERSON,28845,28862,"nd intended as a Freudian joke.[146] According to Rhonda R. Shearer, the apparent reproduction is in fact a copy part"
louvre_cleaned_2.txt,Duchamp,ORG,28927,28934,"reproduction is in fact a copy partly modelled on Duchamp's own face.[147] Salvador Dalí, famous for his su"
louvre_cleaned_2.txt,Face.[147] Salvador Dalí,ORG,28941,28965,"s in fact a copy partly modelled on Duchamp's own face.[147] Salvador Dalí, famous for his surrealist work, painted Self por"
louvre_cleaned_2.txt,Andy Warhol,PERSON,29048,29059," painted Self portrait as Mona Lisa in 1954.[148] Andy Warhol created serigraph prints of multiple Mona Lisas, "
louvre_cleaned_2.txt,Mona Lisas,PERSON,29097,29107," Andy Warhol created serigraph prints of multiple Mona Lisas, called Thirty Are Better than One, following the"
louvre_cleaned_2.txt,The United States,GPE,29178,29195,"etter than One, following the painting's visit to the United States in 1963.[149] The French urban artist known pseud"
louvre_cleaned_2.txt,Invader,ORG,29258,29265,] The French urban artist known pseudonymously as Invader has created versions of the Mona Lisa on city wal
louvre_cleaned_2.txt,Tokyo,GPE,29331,29336,sions of the Mona Lisa on city walls in Paris and Tokyo using a mosaic style.[150] A 2014 New Yorker maga
louvre_cleaned_2.txt,2014,DATE,29366,29370,s in Paris and Tokyo using a mosaic style.[150] A 2014 New Yorker magazine cartoon parodies the supposed
louvre_cleaned_2.txt,New Yorker,ORG,29371,29381,Paris and Tokyo using a mosaic style.[150] A 2014 New Yorker magazine cartoon parodies the supposed enigma of 
louvre_cleaned_2.txt,C. 1514–15 - Le,PERSON,29565,29580," - Portrait of Baldassare Castiglione by Raphael, c. 1514–15 - Le rire (The Laugh) by Eugène Bataille (Sapeck), 188"
louvre_cleaned_2.txt,Jean Metzinger,PERSON,29658,29672,"Bataille (Sapeck), 1883 - Le goûter (Tea Time) by Jean Metzinger, 1911, oil on canvas, 75.9 × 70.2 cm, Philadelphi"
louvre_cleaned_2.txt,Philadelphia Museum Of Art Fame In,ORG,29711,29745,"n Metzinger, 1911, oil on canvas, 75.9 × 70.2 cm, Philadelphia Museum of Art Fame In the 21st century, the Mona Lisa is considered the"
louvre_cleaned_2.txt,The 21St Century,DATE,29746,29762,"5.9 × 70.2 cm, Philadelphia Museum of Art Fame In the 21st century, the Mona Lisa is considered the most famous pain"
louvre_cleaned_2.txt,The 20Th Century,DATE,29861,29877,"nting in the world, a destination painting. Until the 20th century, it was one among many highly regarded artworks.["
louvre_cleaned_2.txt,Baedeker,GPE,30322,30330,"nd a representation of the femme fatale.[153] The Baedeker guide in 1878 called it ""the most celebrated work"
louvre_cleaned_2.txt,1878,DATE,30340,30344,"n of the femme fatale.[153] The Baedeker guide in 1878 called it ""the most celebrated work of Leonardo i"
louvre_cleaned_2.txt,1910,DATE,30514,30518,"sia than the general public.[155] An article in a 1910 issue of Ladies' Home Journal declared it ""the mo"
louvre_cleaned_2.txt,Ladies' Home Journal,ORG,30528,30548,"eneral public.[155] An article in a 1910 issue of Ladies' Home Journal declared it ""the most famous portrait in the worl"
louvre_cleaned_2.txt,Early Last Century,DATE,31133,31151,"Lisa was regarded as ""just another Leonardo until early last century, when the scandal of the painting's theft from th"
louvre_cleaned_2.txt,Several Years,DATE,31260,31273,"and subsequent return kept a spotlight on it over several years.""[158] From December 1962 to March 1963, the Fren"
louvre_cleaned_2.txt,December 1962 To March 1963,DATE,31286,31313," a spotlight on it over several years.""[158] From December 1962 to March 1963, the French government lent it to the United Stat"
louvre_cleaned_2.txt,New York City,GPE,31385,31398,"t lent it to the United States to be displayed in New York City and Washington, D.C.[159][160] It was shipped on "
louvre_cleaned_2.txt,Washington,GPE,31403,31413,"nited States to be displayed in New York City and Washington, D.C.[159][160] It was shipped on the new ocean l"
louvre_cleaned_2.txt,New York,GPE,31487,31495,"shipped on the new ocean liner SS France.[161] In New York, an estimated 1.7 million people queued ""in order"
louvre_cleaned_2.txt,The Metropolitan Museum Of Art,ORG,31627,31657,"sa for 20 seconds or so.""[154] While exhibited in the Metropolitan Museum of Art, the painting was nearly drenched in water becaus"
louvre_cleaned_2.txt,1974,DATE,31793,31797,"g's bullet-proof glass case protected it.[162] In 1974, the painting was exhibited in Tokyo and Moscow.["
louvre_cleaned_2.txt,Henri Loyrette,PERSON,31921,31935,"n people visited the Louvre.[164] Former director Henri Loyrette reckoned that ""80 percent of the people only want"
louvre_cleaned_2.txt,Max Von Schillings,PERSON,32769,32787," include: - The 1915 Mona Lisa by German composer Max von Schillings. - Two 1930s films written about the theft, (The "
louvre_cleaned_2.txt,1950,DATE,32885,32889,"e Theft of the Mona Lisa and Arsène Lupin). - The 1950 song ""Mona Lisa"" recorded by Nat King Cole. - The"
louvre_cleaned_2.txt,The Smile,WORK_OF_ART,32958,32967,"ecorded by Nat King Cole. - The 1952 short story ""The Smile"" by Ray Bradbury, published in his 1959 collectio"
louvre_cleaned_2.txt,Ray Bradbury,PERSON,32972,32984," King Cole. - The 1952 short story ""The Smile"" by Ray Bradbury, published in his 1959 collection A Medicine for "
louvre_cleaned_2.txt,1959,DATE,33003,33007,"ory ""The Smile"" by Ray Bradbury, published in his 1959 collection A Medicine for Melancholy - The 1984 s"
louvre_cleaned_2.txt,1984,DATE,33051,33055,"s 1959 collection A Medicine for Melancholy - The 1984 song ""Mona Lisa Lost Her Smile"" recorded by David"
louvre_cleaned_2.txt,Mona Lisa Lost Her Smile,WORK_OF_ART,33062,33086,"ection A Medicine for Melancholy - The 1984 song ""Mona Lisa Lost Her Smile"" recorded by David Allan Coe. - The 2011 song ""Th"
louvre_cleaned_2.txt,David Allan Coe,PERSON,33100,33115," 1984 song ""Mona Lisa Lost Her Smile"" recorded by David Allan Coe. - The 2011 song ""The Ballad of Mona Lisa"" by Ame"
louvre_cleaned_2.txt,2011,DATE,33123,33127,"ost Her Smile"" recorded by David Allan Coe. - The 2011 song ""The Ballad of Mona Lisa"" by American rock b"
louvre_cleaned_2.txt,"""The Ballad Of Mona Lisa",WORK_OF_ART,33133,33157,"ile"" recorded by David Allan Coe. - The 2011 song ""The Ballad of Mona Lisa"" by American rock band Panic! at the Disco. - The"
louvre_cleaned_2.txt,Disco,PERSON,33195,33200,"of Mona Lisa"" by American rock band Panic! at the Disco. - The 2018 song ""Mona Lisa"" by rapper Lil Wayne."
louvre_cleaned_2.txt,2018,DATE,33208,33212," by American rock band Panic! at the Disco. - The 2018 song ""Mona Lisa"" by rapper Lil Wayne. - The 2022 "
